STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
MOM00060230,"MENARA, MO",2013-06-10,0,73,,56
MOM00060230,"MENARA, MO",2013-06-11,0,72,87,59
MOM00060230,"MENARA, MO",2013-06-12,0,77,93,59
MOM00060230,"MENARA, MO",2013-06-13,0,76,,62
MOM00060230,"MENARA, MO",2013-06-14,0,79,97,62
MOM00060230,"MENARA, MO",2013-06-15,,83,100,65
MOM00060230,"MENARA, MO",2013-06-16,0,80,98,64
MOM00060230,"MENARA, MO",2013-06-17,0,74,93,
MOM00060230,"MENARA, MO",2013-06-18,0,71,84,
MOM00060230,"MENARA, MO",2013-06-19,0,71,88,57
MOM00060230,"MENARA, MO",2013-06-20,0,74,90,58
MOM00060230,"MENARA, MO",2013-06-21,,83,93,
MOM00060230,"MENARA, MO",2013-06-22,0,81,99,62
MOM00060230,"MENARA, MO",2013-06-23,,86,,67
MOM00060230,"MENARA, MO",2013-06-24,0,88,,68
MOM00060230,"MENARA, MO",2013-06-25,0,87,107,70
MOM00060230,"MENARA, MO",2013-06-26,0,92,,
MOM00060230,"MENARA, MO",2013-06-27,0,92,110,76
MOM00060230,"MENARA, MO",2013-06-28,,85,102,
MOM00060230,"MENARA, MO",2013-06-29,0,86,103,70
MOM00060230,"MENARA, MO",2013-06-30,0,83,99,
MOM00060230,"MENARA, MO",2013-07-01,,81,98,
MOM00060230,"MENARA, MO",2013-07-02,0,83,,67
MOM00060230,"MENARA, MO",2013-07-03,0,83,99,
MOM00060230,"MENARA, MO",2013-07-04,0,83,,68
MOM00060230,"MENARA, MO",2013-07-05,0,84,101,67
MOM00060230,"MENARA, MO",2013-07-06,0,86,101,67
MOM00060230,"MENARA, MO",2013-07-07,0,90,110,69
MOM00060230,"MENARA, MO",2013-07-08,0.02,95,112,80
MOM00060230,"MENARA, MO",2013-07-09,0.24,92,,76
MOM00060230,"MENARA, MO",2013-07-10,0,94,,77
MOM00060230,"MENARA, MO",2013-07-11,0,89,99,
MOM00060230,"MENARA, MO",2013-07-12,0,91,105,76
MOM00060230,"MENARA, MO",2013-07-13,0,88,,72
MOM00060230,"MENARA, MO",2013-07-14,0,85,101,
MOM00060230,"MENARA, MO",2013-07-15,0,85,101,67
MOM00060230,"MENARA, MO",2013-07-16,0,88,103,67
MOM00060230,"MENARA, MO",2013-07-17,,86,103,67
MOM00060230,"MENARA, MO",2013-07-18,0,82,99,65
MOM00060230,"MENARA, MO",2013-07-19,0,78,98,
MOM00060230,"MENARA, MO",2013-07-20,0,77,92,63
MOM00060230,"MENARA, MO",2013-07-21,0,80,,62
MOM00060230,"MENARA, MO",2013-07-22,0,81,,63
MOM00060230,"MENARA, MO",2013-07-23,0,81,,64
MOM00060230,"MENARA, MO",2013-07-24,0,83,100,65
MOM00060230,"MENARA, MO",2013-07-25,,81,99,67
MOM00060230,"MENARA, MO",2013-07-26,0,80,96,66
MOM00060230,"MENARA, MO",2013-07-27,0,80,94,
MOM00060230,"MENARA, MO",2013-07-28,0,84,99,67
MOM00060230,"MENARA, MO",2013-07-29,0,86,101,69
MOM00060230,"MENARA, MO",2013-07-30,0,89,108,
MOM00060230,"MENARA, MO",2013-07-31,0,97,115,70
MOM00060230,"MENARA, MO",2013-08-01,0,94,112,78
MOM00060230,"MENARA, MO",2013-08-02,0,85,,72
MOM00060230,"MENARA, MO",2013-08-03,0,85,99,
MOM00060230,"MENARA, MO",2013-08-04,0,89,,71
MOM00060230,"MENARA, MO",2013-08-05,0,89,108,71
MOM00060230,"MENARA, MO",2013-08-06,0,87,109,71
MOM00060230,"MENARA, MO",2013-08-07,0.2,90,105,72
MOM00060230,"MENARA, MO",2013-08-08,0,87,,
MOM00060230,"MENARA, MO",2013-08-09,0,93,111,70
MOM00060230,"MENARA, MO",2013-08-10,,85,,
MOM00060230,"MENARA, MO",2013-08-11,,103,113,
MOM00060230,"MENARA, MO",2013-08-12,0,99,114,
MOM00060230,"MENARA, MO",2013-08-13,0,99,,84
MOM00060230,"MENARA, MO",2013-08-14,,96,110,79
MOM00060230,"MENARA, MO",2013-08-15,0,93,,75
MOM00060230,"MENARA, MO",2013-08-16,,90,106,
MOM00060230,"MENARA, MO",2013-08-17,,87,99,75
MOM00060230,"MENARA, MO",2013-08-18,,88,104,
MOM00060230,"MENARA, MO",2013-08-19,,95,,84
MOM00060230,"MENARA, MO",2013-08-20,0,92,,
MOM00060230,"MENARA, MO",2013-08-21,0.02,89,105,
MOM00060230,"MENARA, MO",2013-08-22,0,92,,
MOM00060230,"MENARA, MO",2013-08-23,,89,,78
MOM00060230,"MENARA, MO",2013-08-24,,84,101,72
MOM00060230,"MENARA, MO",2013-08-25,0,78,95,66
MOM00060230,"MENARA, MO",2013-08-26,0,72,89,
MOM00060230,"MENARA, MO",2013-08-27,0,72,,62
MOM00060230,"MENARA, MO",2013-08-28,0,76,88,62
MOM00060230,"MENARA, MO",2013-08-29,0,75,,64
MOM00060230,"MENARA, MO",2013-08-30,0,77,92,63
MOM00060230,"MENARA, MO",2013-08-31,0,81,,66
MOM00060230,"MENARA, MO",2013-09-01,0,85,99,66
MOM00060230,"MENARA, MO",2013-09-02,0,85,100,
MOM00060230,"MENARA, MO",2013-09-03,0,85,101,
MOM00060230,"MENARA, MO",2013-09-04,0,81,97,67
MOM00060230,"MENARA, MO",2013-09-05,0,75,92,65
MOM00060230,"MENARA, MO",2013-09-06,0,71,87,
MOM00060230,"MENARA, MO",2013-09-07,0.04,73,85,64
MOM00060230,"MENARA, MO",2013-09-08,0,75,86,65
MOM00060230,"MENARA, MO",2013-09-09,0,77,90,66
MOM00060230,"MENARA, MO",2013-09-10,0,79,93,65
MOM00060230,"MENARA, MO",2013-09-11,0,75,91,66
MOM00060230,"MENARA, MO",2013-09-12,0,72,,62
MOM00060230,"MENARA, MO",2013-09-13,0,73,81,62
MOM00060230,"MENARA, MO",2013-09-14,0,73,83,66
MOM00060230,"MENARA, MO",2013-09-15,0,72,85,64
MOM00060230,"MENARA, MO",2013-09-16,0.02,69,83,
MOM00060230,"MENARA, MO",2013-09-17,0.24,69,77,63
MOM00060230,"MENARA, MO",2013-09-18,2.28,69,78,62
MOM00060230,"MENARA, MO",2013-09-19,0,69,80,
MOM00060230,"MENARA, MO",2013-09-20,0,75,89,
MOM00060230,"MENARA, MO",2013-09-21,0,84,98,
MOM00060230,"MENARA, MO",2013-09-22,0,80,93,
MOM00060230,"MENARA, MO",2013-09-23,0,69,85,65
MOM00060230,"MENARA, MO",2013-09-24,,74,,66
MOM00060230,"MENARA, MO",2013-09-25,0,71,82,63
MOM00060230,"MENARA, MO",2013-09-26,0,72,,63
MOM00060230,"MENARA, MO",2013-09-27,0,75,88,63
MOM00060230,"MENARA, MO",2013-09-28,0,75,,65
MOM00060230,"MENARA, MO",2013-09-29,0,74,,67
MOM00060230,"MENARA, MO",2013-09-30,0,74,,
MOM00060230,"MENARA, MO",2013-10-01,0,76,87,65
MOM00060230,"MENARA, MO",2013-10-02,,74,85,66
MOM00060230,"MENARA, MO",2013-10-03,0,74,82,67
MOM00060230,"MENARA, MO",2013-10-04,,76,85,
MOM00060230,"MENARA, MO",2013-10-05,0,77,88,64
MOM00060230,"MENARA, MO",2013-10-06,0,75,87,63
MOM00060230,"MENARA, MO",2013-10-07,0,73,88,61
MOM00060230,"MENARA, MO",2013-10-08,0,73,87,61
MOM00060230,"MENARA, MO",2013-10-09,0,74,87,62
MOM00060230,"MENARA, MO",2013-10-10,,73,85,64
MOM00060230,"MENARA, MO",2013-10-11,0,69,81,
MOM00060230,"MENARA, MO",2013-10-12,0,72,,
MOM00060230,"MENARA, MO",2013-10-13,0,71,,
MOM00060230,"MENARA, MO",2013-10-14,0,72,,
MOM00060230,"MENARA, MO",2013-10-15,0,74,,59
MOM00060230,"MENARA, MO",2013-10-16,0,76,,
MOM00060230,"MENARA, MO",2013-10-17,0,78,,62
MOM00060230,"MENARA, MO",2013-10-18,,70,87,
MOM00060230,"MENARA, MO",2013-10-19,0,72,85,
MOM00060230,"MENARA, MO",2013-10-20,0,72,,61
MOM00060230,"MENARA, MO",2013-10-21,0,71,85,
MOM00060230,"MENARA, MO",2013-10-22,0,69,80,59
MOM00060230,"MENARA, MO",2013-10-23,0,71,85,
MOM00060230,"MENARA, MO",2013-10-24,,72,,
MOM00060230,"MENARA, MO",2013-10-25,0,67,81,60
MOM00060230,"MENARA, MO",2013-10-26,0.08,66,74,60
MOM00060230,"MENARA, MO",2013-10-27,0,65,80,
MOM00060230,"MENARA, MO",2013-10-28,0,71,,
MOM00060230,"MENARA, MO",2013-10-29,0,69,81,
MOM00060230,"MENARA, MO",2013-10-30,0,65,,56
MOM00060230,"MENARA, MO",2013-10-31,0,65,,
MOM00060230,"MENARA, MO",2013-11-01,0,69,,
MOM00060230,"MENARA, MO",2013-11-02,0,73,,52
MOM00060230,"MENARA, MO",2013-11-03,,71,,59
MOM00060230,"MENARA, MO",2013-11-04,0,73,,60
MOM00060230,"MENARA, MO",2013-11-05,0,71,,58
MOM00060230,"MENARA, MO",2013-11-06,0,70,86,
MOM00060230,"MENARA, MO",2013-11-07,0,65,78,55
MOM00060230,"MENARA, MO",2013-11-08,0,66,78,
MOM00060230,"MENARA, MO",2013-11-09,0,66,,
MOM00060230,"MENARA, MO",2013-11-10,0,66,79,
MOM00060230,"MENARA, MO",2013-11-11,,68,85,53
MOM00060230,"MENARA, MO",2013-11-12,0,68,,52
MOM00060230,"MENARA, MO",2013-11-13,0,65,78,
MOM00060230,"MENARA, MO",2013-11-14,0,65,78,53
MOM00060230,"MENARA, MO",2013-11-15,0,66,,52
MOM00060230,"MENARA, MO",2013-11-16,0,58,73,
MOM00060230,"MENARA, MO",2013-11-17,0,56,,
MOM00060230,"MENARA, MO",2013-11-18,0.04,55,67,43
MOM00060230,"MENARA, MO",2013-11-19,0,57,67,
MOM00060230,"MENARA, MO",2013-11-20,0,58,,44
MOM00060230,"MENARA, MO",2013-11-21,0,57,,46
MOM00060230,"MENARA, MO",2013-11-22,0,58,,45
MOM00060230,"MENARA, MO",2013-11-23,0.24,62,70,49
MOM00060230,"MENARA, MO",2013-11-24,0.12,62,,57
MOM00060230,"MENARA, MO",2013-11-25,0,57,,
MOM00060230,"MENARA, MO",2013-11-26,0,56,69,
MOM00060230,"MENARA, MO",2013-11-27,,59,70,
MOM00060230,"MENARA, MO",2013-11-28,0,59,72,46
MOM00060230,"MENARA, MO",2013-11-29,0,63,74,
MOM00060230,"MENARA, MO",2013-11-30,0,62,75,
MOM00060230,"MENARA, MO",2013-12-01,0,55,66,
MOM00060230,"MENARA, MO",2013-12-02,0,53,,42
MOM00060230,"MENARA, MO",2013-12-03,0,56,,
MOM00060230,"MENARA, MO",2013-12-04,0.03,58,,40
MOM00060230,"MENARA, MO",2013-12-05,0.2,61,74,49
MOM00060230,"MENARA, MO",2013-12-06,0,60,71,49
MOM00060230,"MENARA, MO",2013-12-07,0,61,71,53
MOM00060230,"MENARA, MO",2013-12-08,0.16,57,72,
MOM00060230,"MENARA, MO",2013-12-09,0,57,70,
MOM00060230,"MENARA, MO",2013-12-10,,56,,
MOM00060230,"MENARA, MO",2013-12-11,0,59,71,
MOM00060230,"MENARA, MO",2013-12-12,,60,,
MOM00060230,"MENARA, MO",2013-12-13,,57,65,51
MOM00060230,"MENARA, MO",2013-12-14,0,58,,
MOM00060230,"MENARA, MO",2013-12-15,,58,,
MOM00060230,"MENARA, MO",2013-12-16,0,57,65,52
MOM00060230,"MENARA, MO",2013-12-17,0,56,65,
MOM00060230,"MENARA, MO",2013-12-18,0,56,69,43
MOM00060230,"MENARA, MO",2013-12-19,0,56,,43
MOM00060230,"MENARA, MO",2013-12-20,0.08,53,,
MOM00060230,"MENARA, MO",2013-12-21,0,49,63,
MOM00060230,"MENARA, MO",2013-12-22,,52,67,39
MOM00060230,"MENARA, MO",2013-12-23,0,55,69,
MOM00060230,"MENARA, MO",2013-12-24,,55,,
MOM00060230,"MENARA, MO",2013-12-25,0,55,,40
MOM00060230,"MENARA, MO",2013-12-26,0.03,60,70,51
MOM00060230,"MENARA, MO",2013-12-27,0,58,72,
MOM00060230,"MENARA, MO",2013-12-28,0,58,,45
MOM00060230,"MENARA, MO",2013-12-29,0.2,51,60,
MOM00060230,"MENARA, MO",2013-12-30,0,50,67,
MOM00060230,"MENARA, MO",2013-12-31,0,51,67,
MOM00060230,"MENARA, MO",2014-01-01,0,53,,43
MOM00060230,"MENARA, MO",2014-01-02,0,53,69,40
MOM00060230,"MENARA, MO",2014-01-03,0,55,,42
MOM00060230,"MENARA, MO",2014-01-04,0,55,69,42
MOM00060230,"MENARA, MO",2014-01-05,0,57,74,43
MOM00060230,"MENARA, MO",2014-01-06,0,57,,
MOM00060230,"MENARA, MO",2014-01-07,0,59,79,
MOM00060230,"MENARA, MO",2014-01-08,0,62,,40
MOM00060230,"MENARA, MO",2014-01-09,,64,78,
MOM00060230,"MENARA, MO",2014-01-10,,62,71,
MOM00060230,"MENARA, MO",2014-01-11,0.08,58,,50
MOM00060230,"MENARA, MO",2014-01-12,0,56,71,43
MOM00060230,"MENARA, MO",2014-01-13,,56,67,
MOM00060230,"MENARA, MO",2014-01-14,0.02,56,,
MOM00060230,"MENARA, MO",2014-01-15,0,57,70,
MOM00060230,"MENARA, MO",2014-01-16,,55,61,
MOM00060230,"MENARA, MO",2014-01-17,0.04,52,58,
MOM00060230,"MENARA, MO",2014-01-18,0.55,51,,46
MOM00060230,"MENARA, MO",2014-01-19,0.12,56,63,47
MOM00060230,"MENARA, MO",2014-01-20,0.04,54,,
MOM00060230,"MENARA, MO",2014-01-21,0,53,61,44
MOM00060230,"MENARA, MO",2014-01-22,,51,,44
MOM00060230,"MENARA, MO",2014-01-23,,53,,46
MOM00060230,"MENARA, MO",2014-01-24,0,51,63,
MOM00060230,"MENARA, MO",2014-01-25,0,51,,39
MOM00060230,"MENARA, MO",2014-01-26,0,55,,40
MOM00060230,"MENARA, MO",2014-01-27,0,55,67,42
MOM00060230,"MENARA, MO",2014-01-28,0,54,,
MOM00060230,"MENARA, MO",2014-01-29,0,48,53,44
MOM00060230,"MENARA, MO",2014-01-30,,49,54,
MOM00060230,"MENARA, MO",2014-01-31,,51,62,
MOM00060230,"MENARA, MO",2014-02-01,0,54,65,44
MOM00060230,"MENARA, MO",2014-02-02,0,56,62,43
MOM00060230,"MENARA, MO",2014-02-03,0,55,,
MOM00060230,"MENARA, MO",2014-02-04,0,56,,
MOM00060230,"MENARA, MO",2014-02-05,0,56,68,
MOM00060230,"MENARA, MO",2014-02-06,0,57,,45
MOM00060230,"MENARA, MO",2014-02-07,0.03,59,68,
MOM00060230,"MENARA, MO",2014-02-08,0,59,68,
MOM00060230,"MENARA, MO",2014-02-09,0,56,,
MOM00060230,"MENARA, MO",2014-02-10,0.12,56,63,
MOM00060230,"MENARA, MO",2014-02-11,0,54,69,
MOM00060230,"MENARA, MO",2014-02-12,0,55,68,41
MOM00060230,"MENARA, MO",2014-02-13,0,58,78,
MOM00060230,"MENARA, MO",2014-02-14,0,63,,44
MOM00060230,"MENARA, MO",2014-02-15,,57,68,
MOM00060230,"MENARA, MO",2014-02-16,0.08,53,61,45
MOM00060230,"MENARA, MO",2014-02-17,0,51,56,
MOM00060230,"MENARA, MO",2014-02-18,0,52,60,47
MOM00060230,"MENARA, MO",2014-02-19,0.08,53,63,42
MOM00060230,"MENARA, MO",2014-02-20,0,58,70,
MOM00060230,"MENARA, MO",2014-02-21,0,57,70,
MOM00060230,"MENARA, MO",2014-02-22,0,58,69,43
MOM00060230,"MENARA, MO",2014-02-23,,58,,45
MOM00060230,"MENARA, MO",2014-02-24,0,58,64,44
MOM00060230,"MENARA, MO",2014-02-25,0,57,,
MOM00060230,"MENARA, MO",2014-02-26,0,57,70,
MOM00060230,"MENARA, MO",2014-02-27,0,58,71,43
MOM00060230,"MENARA, MO",2014-02-28,0,58,73,45
MOM00060230,"MENARA, MO",2014-03-01,,62,,
MOM00060230,"MENARA, MO",2014-03-02,0,62,,46
MOM00060230,"MENARA, MO",2014-03-03,,62,71,
MOM00060230,"MENARA, MO",2014-03-04,,60,,49
MOM00060230,"MENARA, MO",2014-03-05,,61,76,
MOM00060230,"MENARA, MO",2014-03-06,,65,,
MOM00060230,"MENARA, MO",2014-03-07,0,71,90,46
MOM00060230,"MENARA, MO",2014-03-08,,72,86,
MOM00060230,"MENARA, MO",2014-03-09,,72,,
MOM00060230,"MENARA, MO",2014-03-10,,59,66,
MOM00060230,"MENARA, MO",2014-03-11,0.12,55,60,51
MOM00060230,"MENARA, MO",2014-03-12,0.24,59,69,51
MOM00060230,"MENARA, MO",2014-03-13,0.12,60,69,54
MOM00060230,"MENARA, MO",2014-03-14,0,58,69,
MOM00060230,"MENARA, MO",2014-03-15,,65,,
MOM00060230,"MENARA, MO",2014-03-16,0,65,79,45
MOM00060230,"MENARA, MO",2014-03-17,,71,,
MOM00060230,"MENARA, MO",2014-03-18,0.02,69,78,52
MOM00060230,"MENARA, MO",2014-03-19,0,67,,51
MOM00060230,"MENARA, MO",2014-03-20,0,56,76,52
MOM00060230,"MENARA, MO",2014-03-21,0.02,59,72,46
MOM00060230,"MENARA, MO",2014-03-22,0,61,74,47
MOM00060230,"MENARA, MO",2014-03-23,0,63,76,49
MOM00060230,"MENARA, MO",2014-03-24,0,65,,49
MOM00060230,"MENARA, MO",2014-03-25,0,67,83,
MOM00060230,"MENARA, MO",2014-03-26,0,61,80,
MOM00060230,"MENARA, MO",2014-03-27,,58,70,
MOM00060230,"MENARA, MO",2014-03-28,,50,54,
MOM00060230,"MENARA, MO",2014-03-29,,52,59,46
MOM00060230,"MENARA, MO",2014-03-30,,56,,
MOM00060230,"MENARA, MO",2014-03-31,0,59,,43
MOM00060230,"MENARA, MO",2014-04-01,0,62,,
MOM00060230,"MENARA, MO",2014-04-02,0,56,73,
MOM00060230,"MENARA, MO",2014-04-03,0.2,57,65,48
MOM00060230,"MENARA, MO",2014-04-04,0,56,,47
MOM00060230,"MENARA, MO",2014-04-05,,75,,
MOM00060230,"MENARA, MO",2014-04-07,,85,93,
MOM00060230,"MENARA, MO",2014-04-08,0,80,95,58
MOM00060230,"MENARA, MO",2014-04-09,,77,,
MOM00060230,"MENARA, MO",2014-04-10,,86,96,
MOM00060230,"MENARA, MO",2014-04-11,0,79,93,64
MOM00060230,"MENARA, MO",2014-04-12,,77,,63
MOM00060230,"MENARA, MO",2014-04-13,,76,93,
MOM00060230,"MENARA, MO",2014-04-14,,75,91,
MOM00060230,"MENARA, MO",2014-04-15,0,70,,55
MOM00060230,"MENARA, MO",2014-04-16,0,69,85,55
MOM00060230,"MENARA, MO",2014-04-17,0,69,,55
MOM00060230,"MENARA, MO",2014-04-18,0,69,,55
MOM00060230,"MENARA, MO",2014-04-19,0,64,73,
MOM00060230,"MENARA, MO",2014-04-20,,64,,55
MOM00060230,"MENARA, MO",2014-04-21,0,60,70,
MOM00060230,"MENARA, MO",2014-04-22,0.83,63,76,51
MOM00060230,"MENARA, MO",2014-04-23,0,68,83,55
MOM00060230,"MENARA, MO",2014-04-24,0,67,,55
MOM00060230,"MENARA, MO",2014-04-25,0,70,85,
MOM00060230,"MENARA, MO",2014-04-26,0,71,90,57
MOM00060230,"MENARA, MO",2014-04-27,0,74,91,57
MOM00060230,"MENARA, MO",2014-04-28,,75,,59
MOM00060230,"MENARA, MO",2014-04-29,,76,,
MOM00060230,"MENARA, MO",2014-04-30,0,75,,
MOM00060230,"MENARA, MO",2014-05-01,0,78,94,60
MOM00060230,"MENARA, MO",2014-05-02,0,80,,63
MOM00060230,"MENARA, MO",2014-05-03,0,79,94,66
MOM00060230,"MENARA, MO",2014-05-04,0,80,95,62
MOM00060230,"MENARA, MO",2014-05-05,0,80,,62
MOM00060230,"MENARA, MO",2014-05-06,,70,,
MOM00060230,"MENARA, MO",2014-05-07,0,76,93,
MOM00060230,"MENARA, MO",2014-05-08,0.03,79,94,66
MOM00060230,"MENARA, MO",2014-05-09,0,77,,62
MOM00060230,"MENARA, MO",2014-05-10,0,79,,63
MOM00060230,"MENARA, MO",2014-05-11,0,84,,63
MOM00060230,"MENARA, MO",2014-05-12,0,90,,70
MOM00060230,"MENARA, MO",2014-05-13,0,92,105,70
MOM00060230,"MENARA, MO",2014-05-14,,92,108,72
MOM00060230,"MENARA, MO",2014-05-15,0,87,,75
MOM00060230,"MENARA, MO",2014-05-16,0,79,95,
MOM00060230,"MENARA, MO",2014-05-17,0,71,88,58
MOM00060230,"MENARA, MO",2014-05-18,0,72,85,59
MOM00060230,"MENARA, MO",2014-05-19,0,68,84,58
MOM00060230,"MENARA, MO",2014-05-20,0,64,,59
MOM00060230,"MENARA, MO",2014-05-21,0,66,76,58
MOM00060230,"MENARA, MO",2014-05-22,0,66,76,
MOM00060230,"MENARA, MO",2014-05-23,0,67,80,57
MOM00060230,"MENARA, MO",2014-05-24,0,65,79,
MOM00060230,"MENARA, MO",2014-05-25,0,66,79,
MOM00060230,"MENARA, MO",2014-05-26,,67,,
MOM00060230,"MENARA, MO",2014-05-27,0,63,,
MOM00060230,"MENARA, MO",2014-05-28,0,71,86,56
MOM00060230,"MENARA, MO",2014-05-29,0,74,90,60
MOM00060230,"MENARA, MO",2014-05-30,,77,94,63
MOM00060230,"MENARA, MO",2014-05-31,0,74,92,60
MOM00060230,"MENARA, MO",2014-06-01,0,73,86,
MOM00060230,"MENARA, MO",2014-06-02,,76,,62
MOM00060230,"MENARA, MO",2014-06-03,0,79,94,63
MOM00060230,"MENARA, MO",2014-06-04,0,80,,
MOM00060230,"MENARA, MO",2014-06-05,0,81,95,
MOM00060230,"MENARA, MO",2014-06-06,0,70,83,62
MOM00060230,"MENARA, MO",2014-06-07,,72,86,57
MOM00060230,"MENARA, MO",2014-06-08,0,75,89,60
MOM00060230,"MENARA, MO",2014-06-09,0,73,88,
MOM00060230,"MENARA, MO",2014-06-10,0,72,87,60
MOM00060230,"MENARA, MO",2014-06-11,0,77,,61
MOM00060230,"MENARA, MO",2014-06-12,,84,102,
MOM00060230,"MENARA, MO",2014-06-13,0,92,,
MOM00060230,"MENARA, MO",2014-06-14,0,89,,
MOM00060230,"MENARA, MO",2014-06-15,0,78,92,
MOM00060230,"MENARA, MO",2014-06-16,0,71,87,62
MOM00060230,"MENARA, MO",2014-06-17,0,73,88,61
MOM00060230,"MENARA, MO",2014-06-18,,70,88,61
MOM00060230,"MENARA, MO",2014-06-19,0,71,81,61
MOM00060230,"MENARA, MO",2014-06-20,0,71,,63
MOM00060230,"MENARA, MO",2014-06-21,0,71,,58
MOM00060230,"MENARA, MO",2014-06-22,,72,85,
MOM00060230,"MENARA, MO",2014-06-23,0,70,83,
MOM00060230,"MENARA, MO",2014-06-24,0,71,82,61
MOM00060230,"MENARA, MO",2014-06-25,0,74,,64
MOM00060230,"MENARA, MO",2014-06-26,0,76,92,63
MOM00060230,"MENARA, MO",2014-06-27,0,80,,63
MOM00060230,"MENARA, MO",2014-06-28,0,80,96,64
MOM00060230,"MENARA, MO",2014-06-29,0,83,100,65
MOM00060230,"MENARA, MO",2014-06-30,,94,103,
MOM00060230,"MENARA, MO",2014-07-01,,83,101,71
MOM00060230,"MENARA, MO",2014-07-02,0,73,95,60
MOM00060230,"MENARA, MO",2014-07-03,0,73,,62
MOM00060230,"MENARA, MO",2014-07-04,0,77,93,62
MOM00060230,"MENARA, MO",2014-07-05,0,78,93,63
MOM00060230,"MENARA, MO",2014-07-06,0,75,91,
MOM00060230,"MENARA, MO",2014-07-07,0,76,92,61
MOM00060230,"MENARA, MO",2014-07-08,0,82,101,64
MOM00060230,"MENARA, MO",2014-07-09,,88,104,71
MOM00060230,"MENARA, MO",2014-07-10,0,86,102,72
MOM00060230,"MENARA, MO",2014-07-11,0,85,99,72
MOM00060230,"MENARA, MO",2014-07-12,0,74,,65
MOM00060230,"MENARA, MO",2014-07-13,0,81,96,66
MOM00060230,"MENARA, MO",2014-07-14,0,85,,66
MOM00060230,"MENARA, MO",2014-07-15,0,90,109,72
MOM00060230,"MENARA, MO",2014-07-16,0,89,107,73
MOM00060230,"MENARA, MO",2014-07-17,,84,104,71
MOM00060230,"MENARA, MO",2014-07-18,0,83,99,69
MOM00060230,"MENARA, MO",2014-07-19,0,81,97,
MOM00060230,"MENARA, MO",2014-07-20,0,80,97,
MOM00060230,"MENARA, MO",2014-07-21,0,83,99,65
MOM00060230,"MENARA, MO",2014-07-22,0,82,99,65
MOM00060230,"MENARA, MO",2014-07-23,0,78,92,66
MOM00060230,"MENARA, MO",2014-07-24,0,76,90,64
MOM00060230,"MENARA, MO",2014-07-25,,76,,
MOM00060230,"MENARA, MO",2014-07-26,,68,,64
MOM00060230,"MENARA, MO",2014-07-27,0,67,,64
MOM00060230,"MENARA, MO",2014-07-28,0,78,94,63
MOM00060230,"MENARA, MO",2014-07-29,0,80,95,63
MOM00060230,"MENARA, MO",2014-07-30,0,81,95,65
MOM00060230,"MENARA, MO",2014-07-31,0,78,96,64
MOM00060230,"MENARA, MO",2014-08-01,0,75,94,
MOM00060230,"MENARA, MO",2014-08-02,0,76,90,65
MOM00060230,"MENARA, MO",2014-08-03,0,77,94,
MOM00060230,"MENARA, MO",2014-08-04,0,80,96,64
MOM00060230,"MENARA, MO",2014-08-05,0,88,106,74
MOM00060230,"MENARA, MO",2014-08-06,0,85,102,
MOM00060230,"MENARA, MO",2014-08-07,0,83,,
MOM00060230,"MENARA, MO",2014-08-08,0,81,95,67
MOM00060230,"MENARA, MO",2014-08-09,0,79,94,66
MOM00060230,"MENARA, MO",2014-08-10,0,76,,69
MOM00060230,"MENARA, MO",2014-08-11,,90,,
MOM00060230,"MENARA, MO",2014-08-12,0,83,,68
MOM00060230,"MENARA, MO",2014-08-13,0,83,100,67
MOM00060230,"MENARA, MO",2014-08-14,0,84,101,
MOM00060230,"MENARA, MO",2014-08-15,0,84,103,
MOM00060230,"MENARA, MO",2014-08-16,0,86,105,
MOM00060230,"MENARA, MO",2014-08-17,,81,97,69
MOM00060230,"MENARA, MO",2014-08-18,0,79,94,
MOM00060230,"MENARA, MO",2014-08-19,0,83,,70
MOM00060230,"MENARA, MO",2014-08-20,,91,104,79
MOM00060230,"MENARA, MO",2014-08-21,0,88,103,74
MOM00060230,"MENARA, MO",2014-08-22,0,81,98,68
MOM00060230,"MENARA, MO",2014-08-23,0,81,,
MOM00060230,"MENARA, MO",2014-08-24,,87,,72
MOM00060230,"MENARA, MO",2014-08-25,,89,,
MOM00060230,"MENARA, MO",2014-08-26,0,90,,
MOM00060230,"MENARA, MO",2014-08-27,,92,,
MOM00060230,"MENARA, MO",2014-08-28,0.43,89,103,
MOM00060230,"MENARA, MO",2014-08-29,0,89,,
MOM00060230,"MENARA, MO",2014-08-30,0,82,97,
MOM00060230,"MENARA, MO",2014-08-31,0,80,95,68
MOM00060230,"MENARA, MO",2014-09-01,0,78,,67
MOM00060230,"MENARA, MO",2014-09-02,0,83,,67
MOM00060230,"MENARA, MO",2014-09-03,0,82,,
MOM00060230,"MENARA, MO",2014-09-04,0,82,96,69
MOM00060230,"MENARA, MO",2014-09-05,0,80,96,
MOM00060230,"MENARA, MO",2014-09-06,,80,,
MOM00060230,"MENARA, MO",2014-09-07,0,77,90,65
MOM00060230,"MENARA, MO",2014-09-08,0,77,90,
MOM00060230,"MENARA, MO",2014-09-09,0,80,,66
MOM00060230,"MENARA, MO",2014-09-10,0,79,,
MOM00060230,"MENARA, MO",2014-09-11,0,78,92,65
MOM00060230,"MENARA, MO",2014-09-12,0,79,93,65
MOM00060230,"MENARA, MO",2014-09-13,0,81,96,67
MOM00060230,"MENARA, MO",2014-09-14,0,78,93,
